seed;N;num_neigh_seeds;num_adopters;PLci;PLci_norm;degree;betweenness;eigen;percolation
2871;3739;2;3739;1.55897298742979;0.176290341631932;3729;626.785514252909;0.87823765793343;0
2872;3739;2;3739;1.46884193634662;0.148239082651405;3998;2714.31887161133;0.91974844334521;0
2873;3739;2;3739;1.48515645894624;0.153316610241352;3937;1792.11798281453;0.909422390703469;0
2874;3739;2;3739;1.88232147633057;0.276925273701541;2638;2826.94265327496;0.546934510987211;0
2875;3739;2;3739;1.41749130783632;0.132257356466653;4190;2834.7680423454;0.965531126827301;0
2876;3739;2;3739;1.88232147633057;0.276925273701541;1027;1327.35999428947;0.141692556601905;0
2877;3739;2;3739;1.88232147633057;0.276925273701541;1056;1150.69349472326;0.109571001512528;0
2878;3739;2;3739;1.47793527681198;0.151069179996621;2214;1209.04489857454;0.501746286016267;0
2879;3739;2;3739;1.88232147633057;0.276925273701541;653;1328.62595561646;0.0686623458419984;0
2880;3739;2;3739;1.47793527681198;0.151069179996621;2080;1548.27321893302;0.484799695708703;0
2881;3739;2;3739;1.83123829901043;0.261026785674002;2417;5751.04247500521;0.492828963865615;0
2882;3739;2;3739;1.41749130783632;0.132257356466653;2855;989.173884796722;0.672511628577578;0
2883;3739;2;3;1.8018018018018;0.251865339127497;764;3617.25951244599;0.0790865011721992;0
2884;3739;2;3739;1.48756351965766;0.154065753656262;3996;357.417231478192;0.942454441615388;0
2885;3739;2;3739;1.56351965766248;0.177705390304541;3678;1998.92981333088;0.847845614736979;0
2886;3739;2;3739;1.47793527681198;0.151069179996621;2091;6396.26636371657;0.483919537540701;0
2887;3739;2;3739;1.53249531960417;0.16804976406792;2037;3933.39461738677;0.436584557605932;0
2888;3739;2;3;1.13436807095344;0.044141627805308;3964;2390.42334437463;0.913784835573395;0
2889;3739;2;3;2.30110497237569;0.407262201576613;857;4172.36548951466;0.0868097153096507;0
2890;3739;2;3739;1.87991441561915;0.276176130286631;715;207.115827552252;0.0767652347186862;0
2891;3739;2;3739;1.88232147633057;0.276925273701541;586;1618.76241531859;0.0617138744309788;0
2892;3739;2;3;3.34573002754821;0.73237821440498;229;719.772641520715;0.0255334891881873;0
2893;3739;2;3;2.17726396917148;0.368719479489819;517;670.774374221732;0.0572387130387273;0
2894;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
2895;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
2896;3739;2;3739;2.06873495587055;0.334942269278478;2174;1887.31274354964;0.497280313375566;0
2897;3739;2;3739;1.41749130783632;0.132257356466653;2855;989.173884796722;0.672511628577578;0
2898;3739;2;3;2.76218411552347;0.5507626966837;2281;2529.95996320249;0.509344942013475;0
2899;3739;2;3739;1.41749130783632;0.132257356466653;3335;7893.36041980894;0.718487358973655;0
2900;3739;2;3;1.82808595702149;0.260045690252787;960;190.133785172909;0.0996440374044646;0
2901;3739;2;3;1.49569771791994;0.156597339600417;2179;924.515511643467;0.497811235434912;0
2902;3739;2;3;1.23987941429802;0.0769796562313926;2093;4286.5762279273;0.447372515281527;0
2903;3739;2;3739;1.46884193634662;0.148239082651405;4066;1280.48385677905;0.954217316517906;0
2904;3739;2;3739;1.52901845413212;0.166967668024161;2421;6992.62965637685;0.48024696140724;0
2905;3739;2;3739;1.48649371489703;0.153732801027413;2562;6443.19045319095;0.523535276377616;0
2906;3739;2;3;1.13398402839397;0.0440221032112222;2179;5483.96219585012;0.493303970286775;0
2907;3739;2;3739;1.93902112864402;0.294571763030538;2412;3194.98061539248;0.520182529804045;0
2908;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
2909;3739;2;3739;1.86065792992779;0.270182982967349;2304;2934.69143428007;0.517192919152784;0
2910;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
2911;3739;2;3739;1.48622626370687;0.153649562870201;2151;4274.77143437077;0.480695664373383;0
2912;3739;2;3739;1.47793527681198;0.151069179996621;4032;1042.30209305074;0.948253708746091;0
2913;3739;2;3739;1.41749130783632;0.132257356466653;3335;7893.36041980894;0.718487358973655;0
2914;3739;2;3739;1.94650976196844;0.296902431432481;263;1687.71841399943;0.0267105922324913;139384
2915;3739;2;3;2.63497179693795;0.511170728640828;2156;1868.13227115432;0.465925845376367;0
2916;3739;2;3739;1.48622626370687;0.153649562870201;4001;426.739390224304;0.943265636717491;0
2917;3739;2;3739;1.46884193634662;0.148239082651405;4066;1280.48385677905;0.954217316517906;0
2918;3739;2;3;2.57097791798107;0.491254075609328;2591;3641.50302556534;0.513844351550136;0
2919;3739;2;3739;1.48167959347419;0.152234514197593;2206;4614.2089279729;0.492431382159062;0
2920;3739;2;3739;1.95239368815191;0.29873367089115;842;4280.29277801286;0.0852853980591066;0
2921;3739;2;3739;1.47793527681198;0.151069179996621;3734;801.555426851155;0.885898836577693;0
2922;3739;2;3;1.13123254886318;0.0431657671986043;3188;1712.77592054877;0.738817664196419;0
2923;3739;2;3739;2.07301417491308;0.336274079793874;2146;1669.70477174262;0.494705553424406;0
2924;3739;2;3739;1.87991441561915;0.276176130286631;674;1179.64446050661;0.0700410595776196;0
2925;3739;2;3739;1.47793527681198;0.151069179996621;3734;820.497393853654;0.885882723708606;0
2926;3739;2;3739;1.41749130783632;0.132257356466653;2999;5219.54611145636;0.684985929037494;0
2927;3739;2;3739;1.55897298742979;0.176290341631932;2001;3895.21719503304;0.434706675433505;0
2928;3739;2;3;1.91817759181776;0.288084681802071;642;1640.42723515646;0.0669063525051688;0
2929;3739;2;3739;1.47793527681198;0.151069179996621;4032;1042.30209305074;0.948253708746091;0
2930;3739;2;3739;1.87991441561915;0.276176130286631;2659;2873.82391602254;0.548313224722832;0
2931;3739;2;3739;1.95399839529286;0.299233099834424;2289;2268.72153714679;0.507462683806426;0
2932;3739;2;3739;1.47793527681198;0.151069179996621;2323;4599.36544354087;0.510285535894827;0
2933;3739;2;3739;1.90157796202193;0.282918421020823;2490;2477.79515578023;0.532281788515912;0
2934;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
2935;3739;2;3739;1.95239368815191;0.29873367089115;397;799.023246081443;0.0432447182443849;0
2936;3739;2;3739;1.95694035838459;0.300148719563758;802;2502.45673329211;0.0804536311409515;0
2937;3739;2;3739;1.48622626370687;0.153649562870201;2569;6536.66738523884;0.525399019402013;0
2938;3739;2;3739;1.97887135597753;0.306974248455163;145;2293.55324745249;0.0131303229627543;14112
2939;3739;2;3739;1.48515645894624;0.153316610241352;2583;6506.75261834001;0.528359191430988;0
2940;3739;2;3739;1.87991441561915;0.276176130286631;859;1973.6827760663;0.0892395351786014;0
2941;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
2942;3739;2;3739;1.88232147633057;0.276925273701541;2638;2826.94265327496;0.546934510987211;0
2943;3739;2;3739;1.82963359186948;0.260527356730728;1253;7422.69539638475;0.129870468898352;0
2944;3739;2;3739;1.48167959347419;0.152234514197593;4018;809.857286601592;0.94599549531214;0
2945;3739;2;3739;1.82829633591869;0.260111165944667;864;9549.28165905141;0.0897343384121832;0
2946;3739;2;3739;1.90157796202193;0.282918421020823;2490;2477.79515578023;0.532281788515912;0
2947;3739;2;3;1.26885644768856;0.0859981050163232;3883;1834.52337490028;0.902916197615709;0
2948;3739;2;3739;1.48569136132656;0.153483086555776;4003;730.869149017669;0.943536933145116;0
2949;3739;2;3;1.20176848874598;0.0651184892994631;4066;1280.48385677905;0.954217316517906;0
2950;3739;2;3;1.28638160258714;0.0914524146335496;3768;1019.86372710911;0.891846331480422;0
2951;3739;2;3;1.23031784841076;0.0740038342728157;2026;3901.4793561258;0.43445984665032;0
2952;3739;2;3;2.54533565823888;0.483273499989387;2638;2826.94265327496;0.546934510987211;0
2953;3739;2;3739;1.47793527681198;0.151069179996621;2310;4723.57053874509;0.50635835185657;0
2954;3739;2;3739;1.88232147633057;0.276925273701541;2638;2826.94265327496;0.546934510987211;0
2955;3739;2;3739;1.95212623696175;0.298650432733938;839;2816.84226847042;0.0840642244968807;0
2956;3739;2;3739;1.48569136132656;0.153483086555776;4003;769.938980245995;0.943521852336652;0
2957;3739;2;3;1.97788235294118;0.306666443542516;210;2640.90922658798;0.018572336762667;0
2958;3739;2;3739;1.48515645894624;0.153316610241352;4005;811.873314535722;0.943836705269906;0
2959;3739;2;3739;1.41749130783632;0.132257356466653;2855;989.173884796722;0.672511628577578;0
2960;3739;2;3739;1.41749130783632;0.132257356466653;3335;7893.36041980894;0.718487358973655;0
2961;3739;2;3739;1.41749130783632;0.132257356466653;2747;3245.21080985411;0.658838982025493;0
2962;3739;2;3739;1.85664616207542;0.268934410609165;2634;3863.4701034926;0.582418326867128;0
2963;3739;2;3739;1.94945172506018;0.297818051161815;2321;2865.81532786212;0.51238197491772;0
2964;3739;2;3739;1.56753142551484;0.178953962662724;3697;155.091875637012;0.873112414311553;0
2965;3739;2;3739;1.48890077560845;0.154481944442323;2536;6079.01472932235;0.518393264297367;0
2966;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
2967;3739;2;3;2.15393258426966;0.361458111599508;823;6901.29820568449;0.0830481841116299;0
2968;3739;2;3739;1.48167959347419;0.152234514197593;2206;4614.2089279729;0.492431382159062;0
2969;3739;2;3;1.66336633663366;0.208780419570333;478;2059.39204905267;0.0481146964699039;0
2970;3739;2;3739;1.87991441561915;0.276176130286631;2659;2873.82391602254;0.548313224722832;0
2971;3739;2;3;2.78957915831663;0.559288786537735;674;2131.5300483049;0.0678267222914923;0
2972;3739;2;3;1.20164609053498;0.0650803956139431;2368;6443.02109123199;0.469149533896202;0
2973;3739;2;3739;1.90157796202193;0.282918421020823;984;716.774038334374;0.102324042781384;0
2974;3739;2;3739;1.53410002674512;0.168549193011193;3754;1832.34222660567;0.858522188925415;0
2975;3739;2;3739;1.47793527681198;0.151069179996621;4032;1026.07827458694;0.948269821615178;0
2976;3739;2;3739;1.95560310243381;0.299732528777697;2281;2529.95996320249;0.509344942013475;0
2977;3739;2;3;1.17798013245033;0.0577148993584723;2758;9071.60668107507;0.56506946782449;0
2978;3739;2;3739;1.85958812516716;0.2698500303385;2537;3017.93193735981;0.545409642968935;0
2979;3739;2;3739;1.88232147633057;0.276925273701541;2638;2826.94265327496;0.546934510987211;0
2980;3739;2;3739;1.86065792992779;0.270182982967349;617;1436.73948407467;0.10102605220517;0
2981;3739;2;3739;1.47793527681198;0.151069179996621;2138;1907.30869955132;0.491087060293845;0
2982;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
2983;3739;2;3739;1.47766782562182;0.150985941839409;4033;852.955986088885;0.948564770283444;0
2984;3739;2;3739;1.41749130783632;0.132257356466653;2999;5219.54611145636;0.684985929037494;0
2985;3739;2;3739;1.8301684942498;0.260693833045153;1251;7081.97417745944;0.13023704207753;0
2986;3739;2;3;1.94240077444337;0.295623601641545;2200;2662.00870709408;0.498481910867551;0
2987;3739;2;3;1.24537561343903;0.0786902243836588;2814;2250.44111246404;0.665787453436511;0
2988;3739;2;3739;1.41749130783632;0.132257356466653;4190;2834.7680423454;0.965531126827301;0
2989;3739;2;3739;1.48569136132656;0.153483086555776;3935;2008.28316587888;0.909068059972419;0
2990;3739;2;3739;1.47766782562182;0.150985941839409;3735;651.229031119953;0.88619378524596;0
2991;3739;2;3739;1.87991441561915;0.276176130286631;2659;2873.82391602254;0.548313224722832;0
